date,L006_RADP_MICROMOLE/m^2/s,L001_RADP_MICROMOLE/m^2/s,L005_RADP_MICROMOLE/m^2/s,LZ40_RADP_MICROMOLE/m^2/s,Mean_RADP
2021-01-31,292.6,,,,292.6
2021-02-01,351.37,,,,351.37
2021-02-02,363.93,,,,363.93
2021-02-03,390.76,,,,390.76
2021-02-04,382.2,,,,382.2
2021-02-05,374.3,,,,374.3
2021-02-06,241.3,,,,241.3
2021-02-07,138.53,,,,138.53
2021-02-08,327.83,,,,327.83
2021-02-09,334.07,,,,334.07
2021-02-10,315.47,,,,315.47
2021-02-11,219.58,,,,219.58
2021-02-12,312.56,,,,312.56
2021-02-13,182.46,,,,182.46
2021-02-14,188.98,,,,188.98
2021-02-15,257.23,,,,257.23
2021-02-16,143.06,,,,143.06
2021-02-17,196.82,,,,196.82
2021-02-18,328.74,,,,328.74
2021-02-19,,,,,
2021-02-20,397.97,,,,397.97
2021-02-21,343.54,,,,343.54
2021-02-22,408.81,,,,408.81
2021-02-23,336.37,,,,336.37
2021-02-24,261.66,,,,261.66
2021-02-25,422.91,,,,422.91
2021-02-26,322.9,,,,322.9
2021-02-27,411.46,,,,411.46
2021-02-28,399.81,,,,399.81
2021-03-01,394.54,,,,394.54
2021-03-02,388.31,,,,388.31
2021-03-03,225.55,,,,225.55
2021-03-04,351.13,,,,351.13
2021-03-05,427.27,,,,427.27
2021-03-06,141.88,,,,141.88
2021-03-07,484.88,,,,484.88
2021-03-08,385.42,,,,385.42
2021-03-09,336.6,,,,336.6
2021-03-10,428.6,,,,428.6
2021-03-11,421.97,,,,421.97
2021-03-12,484.87,,,,484.87
2021-03-13,466.46,,,,466.46
2021-03-14,491.3,,,,491.3
2021-03-15,476.94,,,,476.94
2021-03-16,473.38,,,,473.38
2021-03-17,490.09,,,,490.09
2021-03-18,473.83,,,,473.83
2021-03-19,433.66,,,,433.66
2021-03-20,442.47,,,,442.47
2021-03-21,358.22,,,,358.22
2021-03-22,441.96,,,,441.96
2021-03-23,476.0,,,,476.0
2021-03-24,441.16,,,,441.16
2021-03-25,393.37,,,,393.37
2021-03-26,426.88,,,,426.88
2021-03-27,389.4,,,,389.4
2021-03-28,443.41,,,,443.41
2021-03-29,382.91,,,,382.91
2021-03-30,461.44,,,,461.44
2021-03-31,364.73,,,,364.73
2021-04-01,389.8,,,,389.8
2021-04-02,479.29,,,,479.29
2021-04-03,420.07,,,,420.07
2021-04-04,412.61,,,,412.61
2021-04-05,497.03,,,,497.03
2021-04-06,489.11,,,,489.11
2021-04-07,472.66,,,,472.66
2021-04-08,486.51,,,,486.51
2021-04-09,489.41,,,,489.41
2021-04-10,439.12,,,,439.12
2021-04-11,281.81,,,,281.81
2021-04-12,348.91,,,,348.91
2021-04-13,503.77,,,,503.77
2021-04-14,500.2,,,,500.2
2021-04-15,460.12,,,,460.12
2021-04-16,450.1,,,,450.1
2021-04-17,470.09,,,,470.09
2021-04-18,473.75,,,,473.75
2021-04-19,153.97,,,,153.97
2021-04-20,203.23,,,,203.23
2021-04-21,260.9,,,,260.9
2021-04-22,496.19,,,,496.19
2021-04-23,432.48,,,,432.48
2021-04-24,330.49,,,,330.49
2021-04-25,429.01,,,,429.01
2021-04-26,481.84,,,,481.84
2021-04-27,453.39,,,,453.39
2021-04-28,493.67,,,,493.67
2021-04-29,445.05,,,,445.05
2021-04-30,401.1,,,,401.1
2021-05-01,457.06,,,,457.06
2021-05-02,481.22,,,,481.22
2021-05-03,446.49,,,,446.49
2021-05-04,490.48,,,,490.48
2021-05-05,485.42,,,,485.42
2021-05-06,477.73,,,,477.73
2021-05-07,507.89,,,,507.89
2021-05-08,499.38,,,,499.38
2021-05-09,508.83,,,,508.83
2021-05-10,507.69,,,,507.69
2021-05-11,488.44,,,,488.44
2021-05-12,490.7,,,,490.7
2021-05-13,304.78,,,,304.78
2021-05-14,401.38,,,,401.38
2021-05-15,537.96,,,,537.96
2021-05-16,510.68,,,,510.68
2021-05-17,529.84,,,,529.84
2021-05-18,475.54,,,,475.54
2021-05-19,376.88,,,,376.88
2021-05-20,461.36,,,,461.36
2021-05-21,494.48,,,,494.48
2021-05-22,433.37,,,,433.37
2021-05-23,532.33,,,,532.33
2021-05-24,529.95,,,,529.95
2021-05-25,533.0,,,,533.0
2021-05-26,502.22,,,,502.22
2021-05-27,544.17,,,,544.17
2021-05-28,550.24,,,,550.24
2021-05-29,540.9,,,,540.9
2021-05-30,427.16,,,,427.16
2021-05-31,517.42,,,,517.42
2021-06-01,419.31,,,,419.31
2021-06-02,375.68,,,,375.68
2021-06-03,402.23,,,,402.23
2021-06-04,403.55,,,,403.55
2021-06-05,500.55,,,,500.55
2021-06-06,532.71,,,,532.71
2021-06-07,517.04,,,,517.04
2021-06-08,540.95,,,,540.95
2021-06-09,571.56,,,,571.56
2021-06-10,555.98,,,,555.98
2021-06-11,544.79,,,,544.79
2021-06-12,438.49,,,,438.49
2021-06-13,504.95,,,,504.95
2021-06-14,388.77,,,,388.77
2021-06-15,344.72,,,,344.72
2021-06-16,198.73,,,,198.73
2021-06-17,176.76,,,,176.76
2021-06-18,283.05,,,,283.05
2021-06-19,407.31,,,,407.31
2021-06-20,479.05,,,,479.05
2021-06-21,389.84,,,,389.84
2021-06-22,419.6,,,,419.6
2021-06-23,282.75,,,,282.75
2021-06-24,337.65,,,,337.65
2021-06-25,229.91,,,,229.91
2021-06-26,308.42,,,,308.42
2021-06-27,533.49,,,,533.49
2021-06-28,286.35,,,,286.35
2021-06-29,258.31,,,,258.31
2021-06-30,185.15,,,,185.15
2021-07-01,402.28,,,,402.28
2021-07-02,553.99,,,,553.99
2021-07-03,487.78,,,,487.78
2021-07-04,580.07,,,,580.07
2021-07-05,358.41,,,,358.41
2021-07-06,169.07,,,,169.07
2021-07-07,258.47,,,,258.47
2021-07-08,540.64,,,,540.64
2021-07-09,574.19,,,,574.19
2021-07-10,428.45,,,,428.45
2021-07-11,408.59,,,,408.59
2021-07-12,301.73,,,,301.73
2021-07-13,318.26,,,,318.26
2021-07-14,469.11,,,,469.11
2021-07-15,519.49,,,,519.49
2021-07-16,609.15,,,,609.15
2021-07-17,416.3,,,,416.3
2021-07-18,601.48,,,,601.48
2021-07-19,583.82,,,,583.82
2021-07-20,428.44,,,,428.44
2021-07-21,543.47,,,,543.47
2021-07-22,486.27,,,,486.27
2021-07-23,560.78,,,,560.78
2021-07-24,487.94,,,,487.94
2021-07-25,588.35,,,,588.35
2021-07-26,538.74,,,,538.74
2021-07-27,555.32,,,,555.32
2021-07-28,385.74,,,,385.74
2021-07-29,605.81,,,,605.81
2021-07-30,602.6,,,,602.6
2021-07-31,590.15,,,,590.15
2021-08-01,495.44,,,,495.44
2021-08-02,440.97,,,,440.97
2021-08-03,283.13,,,,283.13
2021-08-04,263.96,,,,263.96
2021-08-05,472.17,,,,472.17
2021-08-06,424.66,,,,424.66
2021-08-07,327.32,,,,327.32
2021-08-08,411.25,,,,411.25
2021-08-09,350.29,,,,350.29
2021-08-10,354.5,,,,354.5
2021-08-11,317.7,,,,317.7
2021-08-12,352.46,,,,352.46
2021-08-13,409.45,,,,409.45
2021-08-14,232.06,,,,232.06
2021-08-15,167.69,,,,167.69
2021-08-16,434.69,,,,434.69
2021-08-17,368.28,,,,368.28
2021-08-18,365.7,,,,365.7
2021-08-19,551.95,,,,551.95
2021-08-20,416.48,,,,416.48
2021-08-21,429.37,,,,429.37
2021-08-22,509.61,,,,509.61
2021-08-23,340.07,,,,340.07
2021-08-24,470.75,,,,470.75
2021-08-25,427.18,,,,427.18
2021-08-26,336.3,,,,336.3
2021-08-27,262.37,,,,262.37
2021-08-28,332.13,,,,332.13
2021-08-29,302.17,,,,302.17
2021-08-30,380.25,,,,380.25
2021-08-31,498.37,,,,498.37
2021-09-01,384.19,,,,384.19
2021-09-02,262.26,,,,262.26
2021-09-03,336.19,,,,336.19
2021-09-04,409.94,,,,409.94
2021-09-05,417.71,,,,417.71
2021-09-06,348.11,,,,348.11
2021-09-07,460.78,,,,460.78
2021-09-08,456.44,,,,456.44
2021-09-09,435.58,,,,435.58
2021-09-10,498.35,,,,498.35
2021-09-11,518.5,,,,518.5
2021-09-12,330.71,,,,330.71
2021-09-13,449.15,,,,449.15
2021-09-14,300.88,,,,300.88
2021-09-15,472.49,,,,472.49
2021-09-16,364.87,,,,364.87
2021-09-17,411.67,,,,411.67
2021-09-18,497.05,,,,497.05
2021-09-19,456.38,,,,456.38
2021-09-20,448.53,,,,448.53
2021-09-21,258.86,,,,258.86
2021-09-22,349.68,,,,349.68
2021-09-23,431.3,,,,431.3
2021-09-24,504.09,,,,504.09
2021-09-25,442.81,,,,442.81
2021-09-26,451.96,,,,451.96
2021-09-27,512.53,,,,512.53
2021-09-28,505.73,,,,505.73
2021-09-29,485.0,,,,485.0
2021-09-30,483.47,,,,483.47
2021-10-01,335.82,,,,335.82
2021-10-02,492.84,,,,492.84
2021-10-03,403.88,,,,403.88
2021-10-04,492.88,,,,492.88
2021-10-05,389.07,,,,389.07
2021-10-06,371.79,,,,371.79
2021-10-07,443.1,,,,443.1
2021-10-08,385.72,,,,385.72
2021-10-09,202.71,,,,202.71
2021-10-10,471.6,,,,471.6
2021-10-11,454.57,,,,454.57
2021-10-12,365.97,,,,365.97
2021-10-13,390.67,,,,390.67
2021-10-14,377.97,,,,377.97
2021-10-15,406.44,,,,406.44
2021-10-16,408.15,,,,408.15
2021-10-17,447.51,,,,447.51
2021-10-18,455.51,,,,455.51
2021-10-19,357.39,,,,357.39
2021-10-20,441.05,,,,441.05
2021-10-21,421.72,,,,421.72
2021-10-22,320.73,,,,320.73
2021-10-23,214.01,,,,214.01
2021-10-24,180.49,,,,180.49
2021-10-25,222.73,,,,222.73
2021-10-26,380.22,,,,380.22
2021-10-27,364.81,,,,364.81
2021-10-28,239.85,,,,239.85
2021-10-29,348.27,,,,348.27
2021-10-30,325.88,,,,325.88
2021-10-31,370.02,,,,370.02
2021-11-01,197.54,,,,197.54
2021-11-02,116.95,,,,116.95
2021-11-03,384.66,,,,384.66
2021-11-04,195.35,,,,195.35
2021-11-05,94.47,,,,94.47
2021-11-06,295.22,,,,295.22
2021-11-07,400.58,,,,400.58
2021-11-08,397.7,,,,397.7
2021-11-09,326.56,,,,326.56
2021-11-10,366.32,,,,366.32
2021-11-11,222.94,,,,222.94
2021-11-12,144.73,,,,144.73
2021-11-13,331.79,,,,331.79
2021-11-14,244.6,,,,244.6
2021-11-15,335.14,,,,335.14
2021-11-16,363.63,,,,363.63
2021-11-17,234.51,,,,234.51
2021-11-18,37.54,,,,37.54
2021-11-19,201.81,,,,201.81
2021-11-20,154.45,,,,154.45
2021-11-21,252.07,,,,252.07
2021-11-22,259.59,,,,259.59
2021-11-23,353.64,,,,353.64
2021-11-24,334.31,,,,334.31
2021-11-25,234.97,,,,234.97
2021-11-26,343.36,,,,343.36
2021-11-27,352.22,,,,352.22
2021-11-28,325.87,,,,325.87
2021-11-29,331.48,,,,331.48
2021-11-30,317.62,,,,317.62
2021-12-01,335.95,,,,335.95
2021-12-02,342.73,,,,342.73
2021-12-03,319.45,,,,319.45
2021-12-04,174.2,,,,174.2
2021-12-05,195.26,,,,195.26
2021-12-06,166.76,,,,166.76
2021-12-07,234.99,,,,234.99
2021-12-08,163.25,,,,163.25
2021-12-09,183.99,,,,183.99
2021-12-10,187.51,,,,187.51
2021-12-11,170.09,,,,170.09
2021-12-12,,,,,
2021-12-13,204.14,,,,204.14
2021-12-14,210.06,,,,210.06
2021-12-15,233.9,,,,233.9
2021-12-16,209.43,,,,209.43
2021-12-17,269.66,,,,269.66
2021-12-18,205.85,,,,205.85
2021-12-19,227.23,,,,227.23
2021-12-20,242.63,,,,242.63
2021-12-21,88.55,,,,88.55
2021-12-22,280.5,,,,280.5
2021-12-23,286.79,,,,286.79
2021-12-24,278.49,,,,278.49
2021-12-25,284.37,,,,284.37
2021-12-26,220.59,,,,220.59
2021-12-27,257.59,,,,257.59
2021-12-28,105.21,,,,105.21
2021-12-29,280.57,,,,280.57
2021-12-30,281.33,,,,281.33
2021-12-31,239.9,,,,239.9
2022-01-01,215.7,,,,215.7
2022-01-02,278.79,,,,278.79
2022-01-03,203.78,,,,203.78
2022-01-04,271.82,,,,271.82
2022-01-05,179.23,,,,179.23
2022-01-06,248.65,,,,248.65
2022-01-07,223.49,,,,223.49
2022-01-08,257.99,,,,257.99
2022-01-09,183.67,,,,183.67
2022-01-10,183.99,,,,183.99
2022-01-11,181.16,,,,181.16
2022-01-12,185.32,,,,185.32
2022-01-13,212.43,,,,212.43
2022-01-14,285.96,,,,285.96
2022-01-15,214.34,,,,214.34
2022-01-16,55.98,,,,55.98
2022-01-17,286.45,,,,286.45
2022-01-18,304.49,,,,304.49
2022-01-19,279.8,,,,279.8
2022-01-20,228.11,,,,228.11
2022-01-21,166.59,,,,166.59
2022-01-22,62.04,,,,62.04
2022-01-23,84.66,,,,84.66
2022-01-24,315.14,,,,315.14
2022-01-25,178.9,,,,178.9
2022-01-26,139.58,,,,139.58
2022-01-27,263.13,,,,263.13
2022-01-28,220.09,,,,220.09
2022-01-29,354.95,,,,354.95
2022-01-30,368.61,,,,368.61
2022-01-31,369.55,,,,369.55
2022-02-01,296.91,,,,296.91
2022-02-02,323.55,,,,323.55
2022-02-03,355.85,,,,355.85
2022-02-04,293.72,,,,293.72
2022-02-05,255.02,,,,255.02
2022-02-06,,,,,
2022-02-07,,,,,
2022-02-08,,,,,
2022-02-09,135.14,,,,135.14
2022-02-10,398.8,,,,398.8
2022-02-11,317.39,,,,317.39
2022-02-12,302.73,,,,302.73
2022-02-13,85.96,,,,85.96
2022-02-14,410.13,,,,410.13
2022-02-15,258.15,,,,258.15
2022-02-16,375.53,,,,375.53
2022-02-17,356.5,,,,356.5
2022-02-18,331.53,,,,331.53
2022-02-19,249.21,,,,249.21
2022-02-20,,,,,
2022-02-21,376.02,,,,376.02
2022-02-22,404.31,,,,404.31
2022-02-23,274.54,,,,274.54
2022-02-24,318.94,,,,318.94
2022-02-25,382.04,,,,382.04
2022-02-26,388.74,,,,388.74
2022-02-27,393.5,,,,393.5
2022-02-28,301.13,,,,301.13
2022-03-01,,,,,
2022-03-02,,,,,
2022-03-03,377.03,,,,377.03
2022-03-04,436.35,,,,436.35
2022-03-05,412.31,,,,412.31
2022-03-06,,,,,
2022-03-07,,,,,
2022-03-08,423.41,,,,423.41
2022-03-09,392.06,,,,392.06
2022-03-10,341.24,,,,341.24
2022-03-11,357.56,,,,357.56
2022-03-12,,,,,
2022-03-13,453.0,,,,453.0
2022-03-14,,,,,
2022-03-15,301.64,,,,301.64
2022-03-16,353.61,,,,353.61
2022-03-17,453.4,,,,453.4
2022-03-18,426.35,,,,426.35
2022-03-19,450.28,,,,450.28
2022-03-20,442.92,,,,442.92
2022-03-21,460.48,,,,460.48
2022-03-22,459.01,,,,459.01
2022-03-23,423.9,,,,423.9
2022-03-24,365.01,,,,365.01
2022-03-25,391.15,,,,391.15
2022-03-26,482.95,,,,482.95
2022-03-27,483.14,,,,483.14
2022-03-28,481.58,,,,481.58
2022-03-29,479.64,,,,479.64
2022-03-30,435.45,,,,435.45
2022-03-31,426.8,,,,426.8
2022-04-01,248.19,,,,248.19
2022-04-02,375.17,,,,375.17
2022-04-03,232.24,,,,232.24
2022-04-04,285.46,,,,285.46
2022-04-05,440.62,,,,440.62
2022-04-06,432.27,,,,432.27
2022-04-07,305.67,,,,305.67
2022-04-08,437.29,,,,437.29
2022-04-09,450.82,,,,450.82
2022-04-10,496.0,,,,496.0
2022-04-11,497.18,,,,497.18
2022-04-12,484.03,,,,484.03
2022-04-13,465.33,,,,465.33
2022-04-14,449.21,,,,449.21
2022-04-15,274.56,,,,274.56
2022-04-16,483.12,,,,483.12
2022-04-17,482.04,,,,482.04
2022-04-18,438.8,,,,438.8
2022-04-19,521.16,,,,521.16
2022-04-20,509.03,,,,509.03
2022-04-21,516.19,,,,516.19
2022-04-22,532.99,,,,532.99
2022-04-23,417.48,,,,417.48
2022-04-24,399.51,,,,399.51
2022-04-25,534.79,,,,534.79
2022-04-26,536.63,,,,536.63
2022-04-27,497.39,,,,497.39
2022-04-28,532.78,,,,532.78
2022-04-29,373.85,,,,373.85
2022-04-30,328.24,,,,328.24
2022-05-01,406.72,,,,406.72
2022-05-02,506.48,,,,506.48
2022-05-03,371.39,,,,371.39
2022-05-04,554.07,,,,554.07
2022-05-05,540.69,,,,540.69
2022-05-06,531.2,,,,531.2
2022-05-07,95.09,,,,95.09
2022-05-08,530.88,,,,530.88
2022-05-09,539.05,,,,539.05
2022-05-10,562.85,,,,562.85
2022-05-11,561.59,,,,561.59
2022-05-12,516.23,,,,516.23
2022-05-13,514.67,,,,514.67
2022-05-14,561.93,,,,561.93
2022-05-15,546.07,,,,546.07
2022-05-16,557.2,,,,557.2
2022-05-17,550.72,,,,550.72
2022-05-18,558.0,,,,558.0
2022-05-19,566.24,,,,566.24
2022-05-20,240.64,,,,240.64
2022-05-21,495.99,,,,495.99
2022-05-22,545.42,,,,545.42
2022-05-23,602.84,,,,602.84
2022-05-24,579.03,,,,579.03
2022-05-25,527.78,,,,527.78
2022-05-26,492.48,,,,492.48
2022-05-27,294.16,,,,294.16
2022-05-28,389.5,,,,389.5
2022-05-29,520.18,,,,520.18
2022-05-30,441.73,,,,441.73
2022-05-31,576.4,,,,576.4
2022-06-01,619.93,,,,619.93
2022-06-02,481.75,,,,481.75
2022-06-03,105.72,,,,105.72
2022-06-04,317.38,,,,317.38
2022-06-05,603.64,,,,603.64
2022-06-06,595.45,,,,595.45
2022-06-07,421.9,,,,421.9
2022-06-08,329.89,,,,329.89
2022-06-09,427.61,,,,427.61
2022-06-10,397.45,,,,397.45
2022-06-11,403.69,,,,403.69
2022-06-12,475.84,,,,475.84
2022-06-13,610.91,,,,610.91
2022-06-14,568.71,,,,568.71
2022-06-15,561.33,,,,561.33
2022-06-16,600.7,,,,600.7
2022-06-17,586.15,,,,586.15
2022-06-18,562.01,,,,562.01
2022-06-19,600.96,,,,600.96
2022-06-20,420.2,,,,420.2
2022-06-21,566.07,,,,566.07
2022-06-22,573.4,,,,573.4
2022-06-23,608.74,,,,608.74
2022-06-24,573.86,,,,573.86
2022-06-25,522.12,,,,522.12
2022-06-26,369.75,,,,369.75
2022-06-27,539.48,,,,539.48
2022-06-28,600.75,,,,600.75
2022-06-29,414.56,,,,414.56
2022-06-30,472.52,,,,472.52
2022-07-01,358.33,,,,358.33
2022-07-02,348.94,,,,348.94
2022-07-03,550.9,,,,550.9
2022-07-04,493.79,,,,493.79
2022-07-05,333.23,,,,333.23
2022-07-06,349.59,,,,349.59
2022-07-07,452.53,,,,452.53
2022-07-08,410.79,,,,410.79
2022-07-09,386.91,,,,386.91
2022-07-10,409.27,,,,409.27
2022-07-11,294.22,,,,294.22
2022-07-12,488.81,,,,488.81
2022-07-13,426.79,,,,426.79
2022-07-14,357.62,,,,357.62
2022-07-15,326.3,,,,326.3
2022-07-16,279.14,,,,279.14
2022-07-17,272.98,,,,272.98
2022-07-18,463.42,,,,463.42
2022-07-19,512.94,,,,512.94
2022-07-20,394.36,,,,394.36
2022-07-21,355.37,,,,355.37
2022-07-22,259.9,,,,259.9
2022-07-23,474.39,,,,474.39
2022-07-24,417.42,,,,417.42
2022-07-25,353.77,,,,353.77
2022-07-26,236.51,,,,236.51
2022-07-27,493.82,,,,493.82
2022-07-28,396.18,,,,396.18
2022-07-29,352.42,,,,352.42
2022-07-30,428.29,,,,428.29
2022-07-31,438.69,,,,438.69
2022-08-01,419.5,,,,419.5
2022-08-02,408.02,,,,408.02
2022-08-03,428.33,,,,428.33
2022-08-04,503.9,,,,503.9
2022-08-05,409.86,,,,409.86
2022-08-06,347.77,,,,347.77
2022-08-07,239.47,,,,239.47
2022-08-08,404.68,,,,404.68
2022-08-09,294.72,,,,294.72
2022-08-10,266.9,,,,266.9
2022-08-11,327.02,,,,327.02
2022-08-12,367.46,,,,367.46
2022-08-13,384.83,,,,384.83
2022-08-14,407.39,,,,407.39
2022-08-15,508.82,,,,508.82
2022-08-16,366.32,,,,366.32
2022-08-17,,,,,
2022-08-18,371.52,,,,371.52
2022-08-19,460.63,,,,460.63
2022-08-20,346.91,,,,346.91
2022-08-21,448.44,,,,448.44
2022-08-22,369.68,,,,369.68
2022-08-23,433.42,,,,433.42
2022-08-24,400.31,,,,400.31
2022-08-25,361.7,,,,361.7
2022-08-26,471.49,,,,471.49
2022-08-27,366.31,,,,366.31
2022-08-28,396.58,,,,396.58
2022-08-29,342.65,,,,342.65
2022-08-30,391.73,,,,391.73
2022-08-31,448.38,,,,448.38
2022-09-01,427.47,,,,427.47
2022-09-02,447.7,,,,447.7
2022-09-03,411.28,,,,411.28
2022-09-04,463.1,,,,463.1
2022-09-05,314.55,,,,314.55
2022-09-06,367.33,,,,367.33
2022-09-07,458.94,,,,458.94
2022-09-08,318.47,,,,318.47
2022-09-09,408.96,,,,408.96
2022-09-10,357.27,,,,357.27
2022-09-11,319.38,,,,319.38
2022-09-12,432.63,,,,432.63
2022-09-13,465.7,,,,465.7
2022-09-14,355.19,,,,355.19
2022-09-15,262.12,,,,262.12
2022-09-16,293.11,,,,293.11
2022-09-17,270.37,,,,270.37
2022-09-18,520.83,,,,520.83
2022-09-19,435.89,,,,435.89
2022-09-20,356.91,,,,356.91
2022-09-21,322.47,,,,322.47
2022-09-22,461.14,,,,461.14
2022-09-23,484.76,,,,484.76
2022-09-24,251.74,,,,251.74
2022-09-25,470.03,,,,470.03
2022-09-26,268.78,,,,268.78
2022-09-27,68.37,,,,68.37
2022-09-28,148.7,,,,148.7
2022-09-29,350.74,,,,350.74
2022-09-30,460.29,,,,460.29
2022-10-01,319.88,,,,319.88
2022-10-02,395.23,,,,395.23
2022-10-03,473.15,,,,473.15
2022-10-04,438.9,,,,438.9
2022-10-05,470.4,,,,470.4
2022-10-06,456.75,,,,456.75
2022-10-07,461.23,,,,461.23
2022-10-08,352.5,,,,352.5
2022-10-09,267.04,,,,267.04
2022-10-10,366.75,,,,366.75
2022-10-11,370.32,,,,370.32
2022-10-12,267.94,,,,267.94
2022-10-13,125.97,,,,125.97
2022-10-14,365.85,,,,365.85
2022-10-15,400.92,,,,400.92
2022-10-16,385.22,,,,385.22
2022-10-17,344.04,,,,344.04
2022-10-18,214.23,,,,214.23
2022-10-19,103.08,,,,103.08
2022-10-20,294.57,,,,294.57
2022-10-21,367.54,,,,367.54
2022-10-22,383.85,,,,383.85
2022-10-23,412.82,,,,412.82
2022-10-24,257.31,,,,257.31
2022-10-25,,,,,
2022-10-26,382.09,,,,382.09
2022-10-27,343.14,,,,343.14
2022-10-28,361.42,,,,361.42
2022-10-29,331.4,,,,331.4
2022-10-30,191.6,,,,191.6
2022-10-31,329.2,,,,329.2
2022-11-01,239.61,,,,239.61
2022-11-02,316.49,,,,316.49
2022-11-03,199.75,,,,199.75
2022-11-04,358.23,,,,358.23
2022-11-05,221.68,,,,221.68
2022-11-06,330.12,,,,330.12
2022-11-07,335.83,,,,335.83
2022-11-08,332.39,,,,332.39
2022-11-09,143.21,,,,143.21
2022-11-10,207.14,,,,207.14
2022-11-11,234.41,,,,234.41
2022-11-12,301.39,,,,301.39
2022-11-13,300.45,,,,300.45
2022-11-14,283.62,,,,283.62
2022-11-15,284.43,,,,284.43
2022-11-16,322.05,,,,322.05
2022-11-17,285.97,,,,285.97
2022-11-18,209.79,,,,209.79
2022-11-19,326.35,,,,326.35
2022-11-20,92.16,,,,92.16
2022-11-21,169.85,,,,169.85
2022-11-22,145.12,,,,145.12
2022-11-23,98.56,,,,98.56
2022-11-24,213.26,,,,213.26
2022-11-25,241.68,,,,241.68
2022-11-26,,,,,
2022-11-27,,,,,
2022-11-28,38.71,,,,38.71
2022-11-29,266.43,,,,266.43
2022-11-30,251.93,,,,251.93
2022-12-01,199.55,,,,199.55
2022-12-02,271.25,,,,271.25
2022-12-03,220.25,,,,220.25
2022-12-04,155.77,,,,155.77
2022-12-05,207.82,,,,207.82
2022-12-06,235.13,,,,235.13
2022-12-07,176.57,,,,176.57
2022-12-08,209.56,,,,209.56
2022-12-09,,,,,
2022-12-10,288.79,,,,288.79
2022-12-11,194.82,,,,194.82
2022-12-12,139.89,,,,139.89
2022-12-13,288.83,,,,288.83
2022-12-14,272.27,,,,272.27
2022-12-15,162.42,,,,162.42
2022-12-16,126.62,,,,126.62
2022-12-17,221.63,,,,221.63
2022-12-18,291.14,,,,291.14
2022-12-19,299.02,,,,299.02
2022-12-20,176.46,,,,176.46
2022-12-21,211.63,,,,211.63
2022-12-22,252.73,,,,252.73
2022-12-23,267.69,,,,267.69
2022-12-24,186.58,,,,186.58
2022-12-25,92.99,,,,92.99
2022-12-26,46.5,,,,46.5
2022-12-27,279.03,,,,279.03
2022-12-28,319.82,,,,319.82
2022-12-29,295.45,,,,295.45
2022-12-30,276.3,,,,276.3
2022-12-31,293.38,,,,293.38
2023-01-01,238.26,,,,238.26
2023-01-02,306.06,,,,306.06
2023-01-03,281.09,,,,281.09
2023-01-04,183.09,,,,183.09
2023-01-05,171.67,,,,171.67
2023-01-06,312.53,,,,312.53
2023-01-07,309.33,,,,309.33
2023-01-08,282.86,,,,282.86
2023-01-09,305.73,,,,305.73
2023-01-10,289.95,,,,289.95
2023-01-11,306.43,,,,306.43
2023-01-12,295.33,,,,295.33
2023-01-13,186.07,,,,186.07
2023-01-14,313.81,,,,313.81
2023-01-15,317.89,,,,317.89
2023-01-16,309.38,,,,309.38
2023-01-17,315.4,,,,315.4
2023-01-18,314.81,,,,314.81
2023-01-19,304.25,,,,304.25
2023-01-20,190.44,,,,190.44
2023-01-21,174.68,,,,174.68
2023-01-22,246.7,,,,246.7
2023-01-23,106.21,,,,106.21
2023-01-24,191.79,,,,191.79
2023-01-25,267.26,,,,267.26
2023-01-26,148.89,,,,148.89
2023-01-27,134.13,,,,134.13
2023-01-28,124.54,,,,124.54
2023-01-29,305.79,,,,305.79
2023-01-30,305.86,,,,305.86
2023-01-31,310.85,,,,310.85
2023-02-01,289.97,,,,289.97
2023-02-02,231.46,,,,231.46
2023-02-03,283.77,,,,283.77
2023-02-04,115.18,,,,115.18
2023-02-05,170.23,,,,170.23
2023-02-06,318.8,,,,318.8
2023-02-07,335.36,,,,335.36
2023-02-08,300.21,,,,300.21
2023-02-09,307.05,,,,307.05
2023-02-10,316.5,,,,316.5
2023-02-11,296.11,,,,296.11
2023-02-12,269.52,,,,269.52
2023-02-13,361.26,,,,361.26
2023-02-14,355.8,,,,355.8
2023-02-15,330.35,,,,330.35
2023-02-16,298.41,,,,298.41
2023-02-17,276.0,,,,276.0
2023-02-18,176.8,,,,176.8
2023-02-19,345.76,,,,345.76
2023-02-20,356.07,,,,356.07
2023-02-21,360.31,,,,360.31
2023-02-22,351.23,,,,351.23
2023-02-23,331.29,,,,331.29
